,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature
149,4/2/2022 7:00,Asia/Bangkok,67.30465345,31.58170391,36.51011863,30.36657362
150,4/3/2022 7:00,Asia/Bangkok,79.89919093,17.126662,18.66852756,27.65344033
151,4/4/2022 7:00,Asia/Bangkok,77.58798362,5.083459788,5.186504928,27.88858984
152,4/5/2022 7:00,Asia/Bangkok,90.22109225,9.352313167,9.603411514,26.15649609
153,4/6/2022 7:00,Asia/Bangkok,96.18497075,16.49880668,17,25.44892687
154,4/7/2022 7:00,Asia/Bangkok,83.6234389,22.25584906,26.72578241,28.25449329
155,4/8/2022 7:00,Asia/Bangkok,76.58400848,23.41132638,25.92862454,29.70850558
156,4/9/2022 7:00,Asia/Bangkok,82.74311672,30.23303009,36.18745645,28.19431359
157,4/10/2022 7:00,Asia/Bangkok,73.32671589,36.52014652,46.11973875,29.81429608
158,4/11/2022 7:00,Asia/Bangkok,69.66381137,43.82185947,59.60878661,30.08611576
159,4/12/2022 7:00,Asia/Bangkok,68.8676131,52.89616725,75.86829268,30.37659233
160,4/13/2022 7:00,Asia/Bangkok,67.32161171,50.17692308,70.84320557,30.74855749
161,4/14/2022 7:00,Asia/Bangkok,70.43347686,43.69335468,56.28983187,29.83522818
162,4/15/2022 7:00,Asia/Bangkok,63.51218794,36.47765363,43.00069686,31.10864808
163,4/16/2022 7:00,Asia/Bangkok,61.24404596,45.52532124,77.43793584,31.69627615
164,4/17/2022 7:00,Asia/Bangkok,68.33206929,39.84511064,55.70961003,30.26991643
165,4/18/2022 7:00,Asia/Bangkok,75.75827245,42.37955182,55.20502092,29.41466527
166,4/19/2022 7:00,Asia/Bangkok,76.33888023,43.91019244,58.95621469,30.07545904
167,4/20/2022 7:00,Asia/Bangkok,81.39460644,28.12482468,32.13305322,28.87157563
168,4/21/2022 7:00,Asia/Bangkok,86.32238879,25.25685426,28.49892934,28.23533904
169,4/22/2022 7:00,Asia/Bangkok,88.79536423,26.43305439,28.96164575,28.0277894
170,4/23/2022 7:00,Asia/Bangkok,82.85770669,24.83649123,27.65365854,28.96823693
171,4/24/2022 7:00,Asia/Bangkok,72.35946022,24.99925651,27.66765799,30.83956134
172,4/25/2022 7:00,Asia/Bangkok,72.56845425,21.34357542,24.47980501,30.78004178
173,4/26/2022 7:00,Asia/Bangkok,71.5422889,24.41328671,29.08304257,31.00127704
174,4/27/2022 7:00,Asia/Bangkok,73.99508322,21.92817294,24.55988858,30.29837744
175,4/28/2022 7:00,Asia/Bangkok,69.4587782,24.71657382,28.13579387,31.31874652
176,4/29/2022 7:00,Asia/Bangkok,69.49056761,26.36853296,27.84408221,31.26810064
177,4/30/2022 7:00,Asia/Bangkok,74.71568876,25.38596491,28.01605839,30.57969343
178,5/1/2022 7:00,Asia/Bangkok,79.97002763,28.04175365,30.83785665,28.63212248
179,5/2/2022 7:00,Asia/Bangkok,81.57700439,31.10676902,34.69525802,29.14880056
180,5/3/2022 7:00,Asia/Bangkok,85.0369601,24.62360335,26.7764624,28.65177577
181,5/4/2022 7:00,Asia/Bangkok,96.04598882,12.18592593,12.91413768,27.38418949
182,5/5/2022 7:00,Asia/Bangkok,98.76295263,14.76506024,16.31606607,26.46397147
183,5/6/2022 7:00,Asia/Bangkok,93.4437401,14.53690808,15.05837387,27.71087561
184,5/7/2022 7:00,Asia/Bangkok,96.27628983,21.349739,23.54342984,27.31709725
185,5/8/2022 7:00,Asia/Bangkok,90.88921581,17.53986014,19.12116992,28.78656685
186,5/9/2022 7:00,Asia/Bangkok,93.50336314,11.26634214,11.4394993,28.24586231
187,5/10/2022 7:00,Asia/Bangkok,95.70393846,19.15070527,19.75055679,27.73878248
188,5/11/2022 7:00,Asia/Bangkok,91.00226562,22.58666667,24.88865692,28.51411969
189,5/12/2022 7:00,Asia/Bangkok,93.62380326,23.51521585,24.87048832,27.30258316
190,5/13/2022 7:00,Asia/Bangkok,87.64656872,22.40606061,24.3593985,28.14447368
191,5/14/2022 7:00,Asia/Bangkok,87.46957022,25.60781577,27.91771269,28.38687587
192,5/15/2022 7:00,Asia/Bangkok,81.89850578,15.80905923,16.18384401,30.32683844
193,5/16/2022 7:00,Asia/Bangkok,88.68246222,17.66159355,18.37779767,28.95058192
194,5/17/2022 7:00,Asia/Bangkok,81.20710126,9.891810669,11.57185185,29.545
195,5/18/2022 7:00,Asia/Bangkok,80.26552353,8.713751868,9.541325391,29.65628444
196,5/19/2022 7:00,Asia/Bangkok,86.38322895,19.18745645,20.10368824,28.87864301
197,5/20/2022 7:00,Asia/Bangkok,76.10267629,8.759220598,8.967315716,29.55784423
198,5/21/2022 7:00,Asia/Bangkok,86.99528552,13.70209465,14.45546088,28.02195972
199,5/22/2022 7:00,Asia/Bangkok,84.14507742,13.750167,13.83901136,28.52071476
200,5/23/2022 7:00,Asia/Bangkok,73.76801227,8.570909091,8.944807553,28.89872186
201,5/24/2022 7:00,Asia/Bangkok,74.84510287,18.55036691,19.40493662,30.13622415
202,5/25/2022 7:00,Asia/Bangkok,68.31626766,14.34449093,15.41585535,31.05892211
203,5/26/2022 7:00,Asia/Bangkok,70.38923576,12.6872214,13.22626113,30.34807122
204,5/27/2022 7:00,Asia/Bangkok,69.55018579,11.1581596,12.265,30.89155
205,5/28/2022 7:00,Asia/Bangkok,69.32576911,10.63550136,10.77777778,30.21401762
206,5/29/2022 7:00,Asia/Bangkok,81.50791085,10.46796657,10.71974965,27.8575452
207,5/30/2022 7:00,Asia/Bangkok,88.74070396,13.09798471,13.52397498,26.71893676
208,5/31/2022 7:00,Asia/Bangkok,81.16461955,12.31875526,12.86828859,28.15741611
209,6/1/2022 7:00,Asia/Bangkok,75.80336024,17.00829876,17.38174274,29.62020747
210,6/2/2022 7:00,Asia/Bangkok,78.58664256,10.34982578,10.94506259,29.58975661
211,6/3/2022 7:00,Asia/Bangkok,74.67392502,11.86350778,12.3385159,29.78893286
212,6/4/2022 7:00,Asia/Bangkok,81.63137478,8.159620991,8.193148688,28.64271866
213,6/5/2022 7:00,Asia/Bangkok,75.55633905,13.63277693,18.05642168,29.90815887
214,6/6/2022 7:00,Asia/Bangkok,84.09503521,19.51502446,21.19345859,28.36713987
215,6/7/2022 7:00,Asia/Bangkok,88.64380259,21.30096368,22.47481481,28.03826667
216,6/8/2022 7:00,Asia/Bangkok,83.82089548,23.0385424,25.71418637,28.50916551
217,6/9/2022 7:00,Asia/Bangkok,82.43988636,21.60536113,23.84877687,28.98377317
218,6/10/2022 7:00,Asia/Bangkok,82.74465203,10.73337722,13.00327654,29.12811271
219,6/11/2022 7:00,Asia/Bangkok,84.07842416,14.7554007,15.08356546,28.83347493
220,6/12/2022 7:00,Asia/Bangkok,87.81675877,16.56686047,17.80942029,28.1156087
221,6/13/2022 7:00,Asia/Bangkok,76.03722431,12.73557692,12.88049451,29.8373489
222,6/14/2022 7:00,Asia/Bangkok,74.14882896,12.73819742,16.31736111,30.16374306
223,6/15/2022 7:00,Asia/Bangkok,86.2878665,21.24286708,22.96247394,28.06744962
224,6/16/2022 7:00,Asia/Bangkok,86.49401674,17.74087863,19.51555556,27.89288148
225,6/17/2022 7:00,Asia/Bangkok,76.30037078,20.62685512,21.74523641,30.30501059
226,6/18/2022 7:00,Asia/Bangkok,78.78311241,25.08390542,27.33815689,29.40099772
227,6/19/2022 7:00,Asia/Bangkok,83.87733958,22.05489924,22.97430556,28.79207639
228,6/20/2022 7:00,Asia/Bangkok,77.05111057,18.11567944,19.45201669,29.34180111
229,6/21/2022 7:00,Asia/Bangkok,82.86675339,17.63460208,18.52627939,28.74957815
230,6/22/2022 7:00,Asia/Bangkok,87.06815041,14.00670141,15.37064492,28.37624907
231,6/23/2022 7:00,Asia/Bangkok,89.67608908,18.35979971,21.55179704,28.11891473
232,6/24/2022 7:00,Asia/Bangkok,80.09223511,10.41399417,10.54115076,28.88040787
233,6/25/2022 7:00,Asia/Bangkok,80.64616773,13.20723227,13.4527121,28.76852573
234,6/26/2022 7:00,Asia/Bangkok,87.17470077,17.37003484,18.44745999,27.90334029
235,6/27/2022 7:00,Asia/Bangkok,90.70783915,19.61060071,23.17663421,27.80494437
236,6/28/2022 7:00,Asia/Bangkok,79.90623623,18.03004892,20.23783032,29.90563978
237,6/29/2022 7:00,Asia/Bangkok,77.65390728,14.94617564,15.63224894,29.66559406
238,6/30/2022 7:00,Asia/Bangkok,74.85245457,9.051750381,9.191780822,29.96228311
239,7/1/2022 7:00,Asia/Bangkok,87.46998357,12.39258223,12.63916084,27.72411189
240,7/2/2022 7:00,Asia/Bangkok,87.39220125,9.016039052,9.633263744,27.76983994
241,7/3/2022 7:00,Asia/Bangkok,86.96375156,11.08569354,11.15105301,28.42251997
242,7/4/2022 7:00,Asia/Bangkok,90.3577888,16.24233983,17.13987474,27.95842728
243,7/5/2022 7:00,Asia/Bangkok,93.44247457,10.50964975,10.89,26.58185
244,7/6/2022 7:00,Asia/Bangkok,85.5233563,9.781398506,10.23373984,28.21957995
245,7/7/2022 7:00,Asia/Bangkok,82.95330779,11.30528512,11.35326843,28.75965925
246,7/8/2022 7:00,Asia/Bangkok,76.76431926,13.77158774,14.34840056,29.58663421
247,7/9/2022 7:00,Asia/Bangkok,83.37028894,12.78033473,13.65646732,28.04870654
248,7/10/2022 7:00,Asia/Bangkok,90.31716323,12.19125278,12.33951075,26.98595256
249,7/11/2022 7:00,Asia/Bangkok,89.590092,9.340292276,9.43980515,27.85975644
250,7/12/2022 7:00,Asia/Bangkok,97.19804167,9.276911656,9.778682457,25.85791266
251,7/13/2022 7:00,Asia/Bangkok,92.81079674,5.887732342,6.361008154,26.22687917
252,7/14/2022 7:00,Asia/Bangkok,88.12445327,10.95011169,11.41679049,27.72384844
253,7/15/2022 7:00,Asia/Bangkok,77.07188771,7.522916667,7.5875,29.29334722
254,7/16/2022 7:00,Asia/Bangkok,86.76817051,12.77149497,13.08204334,28.34874613
255,7/17/2022 7:00,Asia/Bangkok,85.2483784,12.30833333,12.61666667,28.25530556
256,7/18/2022 7:00,Asia/Bangkok,91.70438807,16.79925926,17.02074074,27.93707407
257,7/19/2022 7:00,Asia/Bangkok,77.94627202,13.53521127,14.05403405,30.64944486
258,7/20/2022 7:00,Asia/Bangkok,84.11655221,16.39719298,17.38542397,29.22161177
259,7/21/2022 7:00,Asia/Bangkok,84.73885066,7.833462432,7.888458559,28.30583269
260,7/22/2022 7:00,Asia/Bangkok,88.15131046,10.34364714,11.24901961,27.86845752
261,7/23/2022 7:00,Asia/Bangkok,81.29666906,8.962222222,9.26276832,29.51855662
262,7/24/2022 7:00,Asia/Bangkok,87.54673296,7.029126214,7.907407407,28.60934074
263,7/25/2022 7:00,Asia/Bangkok,90.99277227,17.20917304,17.86935372,28.24272411
264,7/26/2022 7:00,Asia/Bangkok,84.31165317,21.58983287,23.35629784,29.53377871
265,7/27/2022 7:00,Asia/Bangkok,86.5010114,19.59874826,21.66968011,29.23854659
