pm_2_5,pm_2_5_Lag1,pm_2_5_Lag2,pm_2_5_Lag3,pm_2_5_Lag4,pm_2_5_Lag5,pm_2_5_Lag6,pm_2_5_Lag7
10.93047933,14.64441698,7.134479718,10.22379913,10.62728719,11.27102804,9.148373102,10.98328333
12.39983845,10.93047933,14.64441698,7.134479718,10.22379913,10.62728719,11.27102804,9.148373102
5.255895197,12.39983845,10.93047933,14.64441698,7.134479718,10.22379913,10.62728719,11.27102804
7.349476947,5.255895197,12.39983845,10.93047933,14.64441698,7.134479718,10.22379913,10.62728719
7.145320197,7.349476947,5.255895197,12.39983845,10.93047933,14.64441698,7.134479718,10.22379913
19.46861378,7.145320197,7.349476947,5.255895197,12.39983845,10.93047933,14.64441698,7.134479718
22.59491466,19.46861378,7.145320197,7.349476947,5.255895197,12.39983845,10.93047933,14.64441698
20.46307478,22.59491466,19.46861378,7.145320197,7.349476947,5.255895197,12.39983845,10.93047933
15.45162671,20.46307478,22.59491466,19.46861378,7.145320197,7.349476947,5.255895197,12.39983845
8.428023033,15.45162671,20.46307478,22.59491466,19.46861378,7.145320197,7.349476947,5.255895197
7.132104455,8.428023033,15.45162671,20.46307478,22.59491466,19.46861378,7.145320197,7.349476947
5.507361719,7.132104455,8.428023033,15.45162671,20.46307478,22.59491466,19.46861378,7.145320197
8.625051504,5.507361719,7.132104455,8.428023033,15.45162671,20.46307478,22.59491466,19.46861378
10.80924574,8.625051504,5.507361719,7.132104455,8.428023033,15.45162671,20.46307478,22.59491466
9.410328638,10.80924574,8.625051504,5.507361719,7.132104455,8.428023033,15.45162671,20.46307478
13.92040907,9.410328638,10.80924574,8.625051504,5.507361719,7.132104455,8.428023033,15.45162671
22.58575907,13.92040907,9.410328638,10.80924574,8.625051504,5.507361719,7.132104455,8.428023033
20.30076706,22.58575907,13.92040907,9.410328638,10.80924574,8.625051504,5.507361719,7.132104455
19.93147503,20.30076706,22.58575907,13.92040907,9.410328638,10.80924574,8.625051504,5.507361719
20.28938356,19.93147503,20.30076706,22.58575907,13.92040907,9.410328638,10.80924574,8.625051504
13.81797128,20.28938356,19.93147503,20.30076706,22.58575907,13.92040907,9.410328638,10.80924574
13.76933393,13.81797128,20.28938356,19.93147503,20.30076706,22.58575907,13.92040907,9.410328638
16.46606529,13.76933393,13.81797128,20.28938356,19.93147503,20.30076706,22.58575907,13.92040907
13.24617524,16.46606529,13.76933393,13.81797128,20.28938356,19.93147503,20.30076706,22.58575907
14.63157895,13.24617524,16.46606529,13.76933393,13.81797128,20.28938356,19.93147503,20.30076706
13.43542967,14.63157895,13.24617524,16.46606529,13.76933393,13.81797128,20.28938356,19.93147503
16.22751799,13.43542967,14.63157895,13.24617524,16.46606529,13.76933393,13.81797128,20.28938356
13.96889112,16.22751799,13.43542967,14.63157895,13.24617524,16.46606529,13.76933393,13.81797128
17.8616548,13.96889112,16.22751799,13.43542967,14.63157895,13.24617524,16.46606529,13.76933393
11.98091286,17.8616548,13.96889112,16.22751799,13.43542967,14.63157895,13.24617524,16.46606529
17.44145873,11.98091286,17.8616548,13.96889112,16.22751799,13.43542967,14.63157895,13.24617524
13.57506951,17.44145873,11.98091286,17.8616548,13.96889112,16.22751799,13.43542967,14.63157895
15.70701454,13.57506951,17.44145873,11.98091286,17.8616548,13.96889112,16.22751799,13.43542967
20.64047528,15.70701454,13.57506951,17.44145873,11.98091286,17.8616548,13.96889112,16.22751799
12.47819767,20.64047528,15.70701454,13.57506951,17.44145873,11.98091286,17.8616548,13.96889112
8.835537919,12.47819767,20.64047528,15.70701454,13.57506951,17.44145873,11.98091286,17.8616548
8.514967022,8.835537919,12.47819767,20.64047528,15.70701454,13.57506951,17.44145873,11.98091286
13.96390061,8.514967022,8.835537919,12.47819767,20.64047528,15.70701454,13.57506951,17.44145873
13.50383436,13.96390061,8.514967022,8.835537919,12.47819767,20.64047528,15.70701454,13.57506951
12.55390476,13.50383436,13.96390061,8.514967022,8.835537919,12.47819767,20.64047528,15.70701454
28.61219609,12.55390476,13.50383436,13.96390061,8.514967022,8.835537919,12.47819767,20.64047528
13.68153397,28.61219609,12.55390476,13.50383436,13.96390061,8.514967022,8.835537919,12.47819767
15.17624357,13.68153397,28.61219609,12.55390476,13.50383436,13.96390061,8.514967022,8.835537919
14.69346195,15.17624357,13.68153397,28.61219609,12.55390476,13.50383436,13.96390061,8.514967022
19.31695721,14.69346195,15.17624357,13.68153397,28.61219609,12.55390476,13.50383436,13.96390061
27.88402458,19.31695721,14.69346195,15.17624357,13.68153397,28.61219609,12.55390476,13.50383436
13.9804946,27.88402458,19.31695721,14.69346195,15.17624357,13.68153397,28.61219609,12.55390476
12.93049249,13.9804946,27.88402458,19.31695721,14.69346195,15.17624357,13.68153397,28.61219609
18.84753838,12.93049249,13.9804946,27.88402458,19.31695721,14.69346195,15.17624357,13.68153397
18.15635998,18.84753838,12.93049249,13.9804946,27.88402458,19.31695721,14.69346195,15.17624357
21.17348754,18.15635998,18.84753838,12.93049249,13.9804946,27.88402458,19.31695721,14.69346195
23.23881674,21.17348754,18.15635998,18.84753838,12.93049249,13.9804946,27.88402458,19.31695721
17.375,23.23881674,21.17348754,18.15635998,18.84753838,12.93049249,13.9804946,27.88402458
26.04573548,17.375,23.23881674,21.17348754,18.15635998,18.84753838,12.93049249,13.9804946
11.20847603,26.04573548,17.375,23.23881674,21.17348754,18.15635998,18.84753838,12.93049249
8.639554795,11.20847603,26.04573548,17.375,23.23881674,21.17348754,18.15635998,18.84753838
9.350299401,8.639554795,11.20847603,26.04573548,17.375,23.23881674,21.17348754,18.15635998
12.06849315,9.350299401,8.639554795,11.20847603,26.04573548,17.375,23.23881674,21.17348754
11.40237821,12.06849315,9.350299401,8.639554795,11.20847603,26.04573548,17.375,23.23881674
8.829972184,11.40237821,12.06849315,9.350299401,8.639554795,11.20847603,26.04573548,17.375
9.930491551,8.829972184,11.40237821,12.06849315,9.350299401,8.639554795,11.20847603,26.04573548
12.22746452,9.930491551,8.829972184,11.40237821,12.06849315,9.350299401,8.639554795,11.20847603
16.41500873,12.22746452,9.930491551,8.829972184,11.40237821,12.06849315,9.350299401,8.639554795
45.21325648,16.41500873,12.22746452,9.930491551,8.829972184,11.40237821,12.06849315,9.350299401
39.60216718,45.21325648,16.41500873,12.22746452,9.930491551,8.829972184,11.40237821,12.06849315
16.97868397,39.60216718,45.21325648,16.41500873,12.22746452,9.930491551,8.829972184,11.40237821
12.79859967,16.97868397,39.60216718,45.21325648,16.41500873,12.22746452,9.930491551,8.829972184
41.25463145,12.79859967,16.97868397,39.60216718,45.21325648,16.41500873,12.22746452,9.930491551
53.02143951,41.25463145,12.79859967,16.97868397,39.60216718,45.21325648,16.41500873,12.22746452
46.45873321,53.02143951,41.25463145,12.79859967,16.97868397,39.60216718,45.21325648,16.41500873
34.91546007,46.45873321,53.02143951,41.25463145,12.79859967,16.97868397,39.60216718,45.21325648
34.28648233,34.91546007,46.45873321,53.02143951,41.25463145,12.79859967,16.97868397,39.60216718
25.62345679,34.28648233,34.91546007,46.45873321,53.02143951,41.25463145,12.79859967,16.97868397
8.809167446,25.62345679,34.28648233,34.91546007,46.45873321,53.02143951,41.25463145,12.79859967
5.978738236,8.809167446,25.62345679,34.28648233,34.91546007,46.45873321,53.02143951,41.25463145
12.60859555,5.978738236,8.809167446,25.62345679,34.28648233,34.91546007,46.45873321,53.02143951
21.70177886,12.60859555,5.978738236,8.809167446,25.62345679,34.28648233,34.91546007,46.45873321
39.95940171,21.70177886,12.60859555,5.978738236,8.809167446,25.62345679,34.28648233,34.91546007
37.62607204,39.95940171,21.70177886,12.60859555,5.978738236,8.809167446,25.62345679,34.28648233
36.10004275,37.62607204,39.95940171,21.70177886,12.60859555,5.978738236,8.809167446,25.62345679
26.45348837,36.10004275,37.62607204,39.95940171,21.70177886,12.60859555,5.978738236,8.809167446
20.47463608,26.45348837,36.10004275,37.62607204,39.95940171,21.70177886,12.60859555,5.978738236
7.783062161,20.47463608,26.45348837,36.10004275,37.62607204,39.95940171,21.70177886,12.60859555
17.24408901,7.783062161,20.47463608,26.45348837,36.10004275,37.62607204,39.95940171,21.70177886
15.82451253,17.24408901,7.783062161,20.47463608,26.45348837,36.10004275,37.62607204,39.95940171
18.13569937,15.82451253,17.24408901,7.783062161,20.47463608,26.45348837,36.10004275,37.62607204
16.19021039,18.13569937,15.82451253,17.24408901,7.783062161,20.47463608,26.45348837,36.10004275
17.87874137,16.19021039,18.13569937,15.82451253,17.24408901,7.783062161,20.47463608,26.45348837
27.85242896,17.87874137,16.19021039,18.13569937,15.82451253,17.24408901,7.783062161,20.47463608
16.52084355,27.85242896,17.87874137,16.19021039,18.13569937,15.82451253,17.24408901,7.783062161
19.50519031,16.52084355,27.85242896,17.87874137,16.19021039,18.13569937,15.82451253,17.24408901
22.77235772,19.50519031,16.52084355,27.85242896,17.87874137,16.19021039,18.13569937,15.82451253
11.33047578,22.77235772,19.50519031,16.52084355,27.85242896,17.87874137,16.19021039,18.13569937
14.39020878,11.33047578,22.77235772,19.50519031,16.52084355,27.85242896,17.87874137,16.19021039
20.02865697,14.39020878,11.33047578,22.77235772,19.50519031,16.52084355,27.85242896,17.87874137
11.41111111,20.02865697,14.39020878,11.33047578,22.77235772,19.50519031,16.52084355,27.85242896
21.75361245,11.41111111,20.02865697,14.39020878,11.33047578,22.77235772,19.50519031,16.52084355
15.80426504,21.75361245,11.41111111,20.02865697,14.39020878,11.33047578,22.77235772,19.50519031
15.60410864,15.80426504,21.75361245,11.41111111,20.02865697,14.39020878,11.33047578,22.77235772
26.62654321,15.60410864,15.80426504,21.75361245,11.41111111,20.02865697,14.39020878,11.33047578
15.89032901,26.62654321,15.60410864,15.80426504,21.75361245,11.41111111,20.02865697,14.39020878
12.59005964,15.89032901,26.62654321,15.60410864,15.80426504,21.75361245,11.41111111,20.02865697
6.118387909,12.59005964,15.89032901,26.62654321,15.60410864,15.80426504,21.75361245,11.41111111
6.918850987,6.118387909,12.59005964,15.89032901,26.62654321,15.60410864,15.80426504,21.75361245
12.27355402,6.918850987,6.118387909,12.59005964,15.89032901,26.62654321,15.60410864,15.80426504
12.29211532,12.27355402,6.918850987,6.118387909,12.59005964,15.89032901,26.62654321,15.60410864
12.89745378,12.29211532,12.27355402,6.918850987,6.118387909,12.59005964,15.89032901,26.62654321
26.59101984,12.89745378,12.29211532,12.27355402,6.918850987,6.118387909,12.59005964,15.89032901
38.12715856,26.59101984,12.89745378,12.29211532,12.27355402,6.918850987,6.118387909,12.59005964
33.57571359,38.12715856,26.59101984,12.89745378,12.29211532,12.27355402,6.918850987,6.118387909
18.97863248,33.57571359,38.12715856,26.59101984,12.89745378,12.29211532,12.27355402,6.918850987
28.13791684,18.97863248,33.57571359,38.12715856,26.59101984,12.89745378,12.29211532,12.27355402
27.63344739,28.13791684,18.97863248,33.57571359,38.12715856,26.59101984,12.89745378,12.29211532
32.3577886,27.63344739,28.13791684,18.97863248,33.57571359,38.12715856,26.59101984,12.89745378
30.66709457,32.3577886,27.63344739,28.13791684,18.97863248,33.57571359,38.12715856,26.59101984
30.22418426,30.66709457,32.3577886,27.63344739,28.13791684,18.97863248,33.57571359,38.12715856
16.47475683,30.22418426,30.66709457,32.3577886,27.63344739,28.13791684,18.97863248,33.57571359
20.28983121,16.47475683,30.22418426,30.66709457,32.3577886,27.63344739,28.13791684,18.97863248
35.32934363,20.28983121,16.47475683,30.22418426,30.66709457,32.3577886,27.63344739,28.13791684
44.05077173,35.32934363,20.28983121,16.47475683,30.22418426,30.66709457,32.3577886,27.63344739
48.11442193,44.05077173,35.32934363,20.28983121,16.47475683,30.22418426,30.66709457,32.3577886
25.59231963,48.11442193,44.05077173,35.32934363,20.28983121,16.47475683,30.22418426,30.66709457
34.93349515,25.59231963,48.11442193,44.05077173,35.32934363,20.28983121,16.47475683,30.22418426
22.38927203,34.93349515,25.59231963,48.11442193,44.05077173,35.32934363,20.28983121,16.47475683
27.22222222,22.38927203,34.93349515,25.59231963,48.11442193,44.05077173,35.32934363,20.28983121
31.50522357,27.22222222,22.38927203,34.93349515,25.59231963,48.11442193,44.05077173,35.32934363
43.49154181,31.50522357,27.22222222,22.38927203,34.93349515,25.59231963,48.11442193,44.05077173
44.38488576,43.49154181,31.50522357,27.22222222,22.38927203,34.93349515,25.59231963,48.11442193
44.12570888,44.38488576,43.49154181,31.50522357,27.22222222,22.38927203,34.93349515,25.59231963
29.75795357,44.12570888,44.38488576,43.49154181,31.50522357,27.22222222,22.38927203,34.93349515
28.52127252,29.75795357,44.12570888,44.38488576,43.49154181,31.50522357,27.22222222,22.38927203
32.14029995,28.52127252,29.75795357,44.12570888,44.38488576,43.49154181,31.50522357,27.22222222
30.41833189,32.14029995,28.52127252,29.75795357,44.12570888,44.38488576,43.49154181,31.50522357
33.66070565,30.41833189,32.14029995,28.52127252,29.75795357,44.12570888,44.38488576,43.49154181
23.64630623,33.66070565,30.41833189,32.14029995,28.52127252,29.75795357,44.12570888,44.38488576
19.75192472,23.64630623,33.66070565,30.41833189,32.14029995,28.52127252,29.75795357,44.12570888
17.78812861,19.75192472,23.64630623,33.66070565,30.41833189,32.14029995,28.52127252,29.75795357
33.59527121,17.78812861,19.75192472,23.64630623,33.66070565,30.41833189,32.14029995,28.52127252
48.8407209,33.59527121,17.78812861,19.75192472,23.64630623,33.66070565,30.41833189,32.14029995
50.90029953,48.8407209,33.59527121,17.78812861,19.75192472,23.64630623,33.66070565,30.41833189
45.12312954,50.90029953,48.8407209,33.59527121,17.78812861,19.75192472,23.64630623,33.66070565
30.73829624,45.12312954,50.90029953,48.8407209,33.59527121,17.78812861,19.75192472,23.64630623
30.18520309,30.73829624,45.12312954,50.90029953,48.8407209,33.59527121,17.78812861,19.75192472
32.22741313,30.18520309,30.73829624,45.12312954,50.90029953,48.8407209,33.59527121,17.78812861
25.79366249,32.22741313,30.18520309,30.73829624,45.12312954,50.90029953,48.8407209,33.59527121
33.48466981,25.79366249,32.22741313,30.18520309,30.73829624,45.12312954,50.90029953,48.8407209
30.96085955,33.48466981,25.79366249,32.22741313,30.18520309,30.73829624,45.12312954,50.90029953
35.17508772,30.96085955,33.48466981,25.79366249,32.22741313,30.18520309,30.73829624,45.12312954
26.00613732,35.17508772,30.96085955,33.48466981,25.79366249,32.22741313,30.18520309,30.73829624
35.21135405,26.00613732,35.17508772,30.96085955,33.48466981,25.79366249,32.22741313,30.18520309
36.88339087,35.21135405,26.00613732,35.17508772,30.96085955,33.48466981,25.79366249,32.22741313
49.46444781,36.88339087,35.21135405,26.00613732,35.17508772,30.96085955,33.48466981,25.79366249
62.83883346,49.46444781,36.88339087,35.21135405,26.00613732,35.17508772,30.96085955,33.48466981
47.95342371,62.83883346,49.46444781,36.88339087,35.21135405,26.00613732,35.17508772,30.96085955
22.86914812,47.95342371,62.83883346,49.46444781,36.88339087,35.21135405,26.00613732,35.17508772
40.67466111,22.86914812,47.95342371,62.83883346,49.46444781,36.88339087,35.21135405,26.00613732
58.10579609,40.67466111,22.86914812,47.95342371,62.83883346,49.46444781,36.88339087,35.21135405
36.37883436,58.10579609,40.67466111,22.86914812,47.95342371,62.83883346,49.46444781,36.88339087
33.33576362,36.37883436,58.10579609,40.67466111,22.86914812,47.95342371,62.83883346,49.46444781
41.72217959,33.33576362,36.37883436,58.10579609,40.67466111,22.86914812,47.95342371,62.83883346
73.52762855,41.72217959,33.33576362,36.37883436,58.10579609,40.67466111,22.86914812,47.95342371
52.29737828,73.52762855,41.72217959,33.33576362,36.37883436,58.10579609,40.67466111,22.86914812
46.70069071,52.29737828,73.52762855,41.72217959,33.33576362,36.37883436,58.10579609,40.67466111
19.32649513,46.70069071,52.29737828,73.52762855,41.72217959,33.33576362,36.37883436,58.10579609
17.03373097,19.32649513,46.70069071,52.29737828,73.52762855,41.72217959,33.33576362,36.37883436
16.52036895,17.03373097,19.32649513,46.70069071,52.29737828,73.52762855,41.72217959,33.33576362
17.04180791,16.52036895,17.03373097,19.32649513,46.70069071,52.29737828,73.52762855,41.72217959
19.89741776,17.04180791,16.52036895,17.03373097,19.32649513,46.70069071,52.29737828,73.52762855
20.04810393,19.89741776,17.04180791,16.52036895,17.03373097,19.32649513,46.70069071,52.29737828
21.43596626,20.04810393,19.89741776,17.04180791,16.52036895,17.03373097,19.32649513,46.70069071
18.2386087,21.43596626,20.04810393,19.89741776,17.04180791,16.52036895,17.03373097,19.32649513
15.59193604,18.2386087,21.43596626,20.04810393,19.89741776,17.04180791,16.52036895,17.03373097
29.24227441,15.59193604,18.2386087,21.43596626,20.04810393,19.89741776,17.04180791,16.52036895
37.37583395,29.24227441,15.59193604,18.2386087,21.43596626,20.04810393,19.89741776,17.04180791
32.37864823,37.37583395,29.24227441,15.59193604,18.2386087,21.43596626,20.04810393,19.89741776
20.87936996,32.37864823,37.37583395,29.24227441,15.59193604,18.2386087,21.43596626,20.04810393
18.94062864,20.87936996,32.37864823,37.37583395,29.24227441,15.59193604,18.2386087,21.43596626
21.25028441,18.94062864,20.87936996,32.37864823,37.37583395,29.24227441,15.59193604,18.2386087
32.20820299,21.25028441,18.94062864,20.87936996,32.37864823,37.37583395,29.24227441,15.59193604
33.50479846,32.20820299,21.25028441,18.94062864,20.87936996,32.37864823,37.37583395,29.24227441
33.18259259,33.50479846,32.20820299,21.25028441,18.94062864,20.87936996,32.37864823,37.37583395
26.58537565,33.18259259,33.50479846,32.20820299,21.25028441,18.94062864,20.87936996,32.37864823
34.47773424,26.58537565,33.18259259,33.50479846,32.20820299,21.25028441,18.94062864,20.87936996
38.70272344,34.47773424,26.58537565,33.18259259,33.50479846,32.20820299,21.25028441,18.94062864
44.86439365,38.70272344,34.47773424,26.58537565,33.18259259,33.50479846,32.20820299,21.25028441
34.89132104,44.86439365,38.70272344,34.47773424,26.58537565,33.18259259,33.50479846,32.20820299
43.57322951,34.89132104,44.86439365,38.70272344,34.47773424,26.58537565,33.18259259,33.50479846
56.34821085,43.57322951,34.89132104,44.86439365,38.70272344,34.47773424,26.58537565,33.18259259
62.01767871,56.34821085,43.57322951,34.89132104,44.86439365,38.70272344,34.47773424,26.58537565
72.58371736,62.01767871,56.34821085,43.57322951,34.89132104,44.86439365,38.70272344,34.47773424
38.07898773,72.58371736,62.01767871,56.34821085,43.57322951,34.89132104,44.86439365,38.70272344
37.2184261,38.07898773,72.58371736,62.01767871,56.34821085,43.57322951,34.89132104,44.86439365
37.00575816,37.2184261,38.07898773,72.58371736,62.01767871,56.34821085,43.57322951,34.89132104
36.8818112,37.00575816,37.2184261,38.07898773,72.58371736,62.01767871,56.34821085,43.57322951
37.18296893,36.8818112,37.00575816,37.2184261,38.07898773,72.58371736,62.01767871,56.34821085
39.89807692,37.18296893,36.8818112,37.00575816,37.2184261,38.07898773,72.58371736,62.01767871
34.39227799,39.89807692,37.18296893,36.8818112,37.00575816,37.2184261,38.07898773,72.58371736
31.13604732,34.39227799,39.89807692,37.18296893,36.8818112,37.00575816,37.2184261,38.07898773
36.57823129,31.13604732,34.39227799,39.89807692,37.18296893,36.8818112,37.00575816,37.2184261
42.73775322,36.57823129,31.13604732,34.39227799,39.89807692,37.18296893,36.8818112,37.00575816
47.98804012,42.73775322,36.57823129,31.13604732,34.39227799,39.89807692,37.18296893,36.8818112
42.23259881,47.98804012,42.73775322,36.57823129,31.13604732,34.39227799,39.89807692,37.18296893
38.35063437,42.23259881,47.98804012,42.73775322,36.57823129,31.13604732,34.39227799,39.89807692
37.48695652,38.35063437,42.23259881,47.98804012,42.73775322,36.57823129,31.13604732,34.39227799
30.55872786,37.48695652,38.35063437,42.23259881,47.98804012,42.73775322,36.57823129,31.13604732
25.40265487,30.55872786,37.48695652,38.35063437,42.23259881,47.98804012,42.73775322,36.57823129
21.11085539,25.40265487,30.55872786,37.48695652,38.35063437,42.23259881,47.98804012,42.73775322
25.625,21.11085539,25.40265487,30.55872786,37.48695652,38.35063437,42.23259881,47.98804012
22.32311978,25.625,21.11085539,25.40265487,30.55872786,37.48695652,38.35063437,42.23259881
23.89098999,22.32311978,25.625,21.11085539,25.40265487,30.55872786,37.48695652,38.35063437
22.15928545,23.89098999,22.32311978,25.625,21.11085539,25.40265487,30.55872786,37.48695652
32.92242704,22.15928545,23.89098999,22.32311978,25.625,21.11085539,25.40265487,30.55872786
33.10848401,32.92242704,22.15928545,23.89098999,22.32311978,25.625,21.11085539,25.40265487
34.67677543,33.10848401,32.92242704,22.15928545,23.89098999,22.32311978,25.625,21.11085539
35.87188339,34.67677543,33.10848401,32.92242704,22.15928545,23.89098999,22.32311978,25.625
34.90368567,35.87188339,34.67677543,33.10848401,32.92242704,22.15928545,23.89098999,22.32311978
34.69495907,34.90368567,35.87188339,34.67677543,33.10848401,32.92242704,22.15928545,23.89098999
24.03256705,34.69495907,34.90368567,35.87188339,34.67677543,33.10848401,32.92242704,22.15928545
31.75704838,24.03256705,34.69495907,34.90368567,35.87188339,34.67677543,33.10848401,32.92242704
34.54443642,31.75704838,24.03256705,34.69495907,34.90368567,35.87188339,34.67677543,33.10848401
35.53638171,34.54443642,31.75704838,24.03256705,34.69495907,34.90368567,35.87188339,34.67677543
33.80260047,35.53638171,34.54443642,31.75704838,24.03256705,34.69495907,34.90368567,35.87188339
33.76834422,33.80260047,35.53638171,34.54443642,31.75704838,24.03256705,34.69495907,34.90368567
32.56122841,33.76834422,33.80260047,35.53638171,34.54443642,31.75704838,24.03256705,34.69495907
30.53256705,32.56122841,33.76834422,33.80260047,35.53638171,34.54443642,31.75704838,24.03256705
33.60370759,30.53256705,32.56122841,33.76834422,33.80260047,35.53638171,34.54443642,31.75704838
37.29041916,33.60370759,30.53256705,32.56122841,33.76834422,33.80260047,35.53638171,34.54443642
25.27311086,37.29041916,33.60370759,30.53256705,32.56122841,33.76834422,33.80260047,35.53638171
22.25156576,25.27311086,37.29041916,33.60370759,30.53256705,32.56122841,33.76834422,33.80260047
32.38496933,22.25156576,25.27311086,37.29041916,33.60370759,30.53256705,32.56122841,33.76834422
43.74778761,32.38496933,22.25156576,25.27311086,37.29041916,33.60370759,30.53256705,32.56122841
44.61026967,43.74778761,32.38496933,22.25156576,25.27311086,37.29041916,33.60370759,30.53256705
42.92225201,44.61026967,43.74778761,32.38496933,22.25156576,25.27311086,37.29041916,33.60370759
49.57142857,42.92225201,44.61026967,43.74778761,32.38496933,22.25156576,25.27311086,37.29041916
66.46764589,49.57142857,42.92225201,44.61026967,43.74778761,32.38496933,22.25156576,25.27311086
46.43059816,66.46764589,49.57142857,42.92225201,44.61026967,43.74778761,32.38496933,22.25156576
61.92755299,46.43059816,66.46764589,49.57142857,42.92225201,44.61026967,43.74778761,32.38496933
56.37269939,61.92755299,46.43059816,66.46764589,49.57142857,42.92225201,44.61026967,43.74778761
46.71698113,56.37269939,61.92755299,46.43059816,66.46764589,49.57142857,42.92225201,44.61026967
45.03446809,46.71698113,56.37269939,61.92755299,46.43059816,66.46764589,49.57142857,42.92225201
36.39401709,45.03446809,46.71698113,56.37269939,61.92755299,46.43059816,66.46764589,49.57142857
33.2146749,36.39401709,45.03446809,46.71698113,56.37269939,61.92755299,46.43059816,66.46764589
31.90618682,33.2146749,36.39401709,45.03446809,46.71698113,56.37269939,61.92755299,46.43059816
30.57060629,31.90618682,33.2146749,36.39401709,45.03446809,46.71698113,56.37269939,61.92755299
30.56101305,30.57060629,31.90618682,33.2146749,36.39401709,45.03446809,46.71698113,56.37269939
22.43684993,30.56101305,30.57060629,31.90618682,33.2146749,36.39401709,45.03446809,46.71698113
30.31108554,22.43684993,30.56101305,30.57060629,31.90618682,33.2146749,36.39401709,45.03446809
31.59465021,30.31108554,22.43684993,30.56101305,30.57060629,31.90618682,33.2146749,36.39401709
30.48540707,31.59465021,30.31108554,22.43684993,30.56101305,30.57060629,31.90618682,33.2146749
34.08728087,30.48540707,31.59465021,30.31108554,22.43684993,30.56101305,30.57060629,31.90618682
23.06191304,34.08728087,30.48540707,31.59465021,30.31108554,22.43684993,30.56101305,30.57060629
23.18188567,23.06191304,34.08728087,30.48540707,31.59465021,30.31108554,22.43684993,30.56101305
18.21796657,23.18188567,23.06191304,34.08728087,30.48540707,31.59465021,30.31108554,22.43684993
23.87660758,18.21796657,23.18188567,23.06191304,34.08728087,30.48540707,31.59465021,30.31108554
19.45412668,23.87660758,18.21796657,23.18188567,23.06191304,34.08728087,30.48540707,31.59465021
15.30671058,19.45412668,23.87660758,18.21796657,23.18188567,23.06191304,34.08728087,30.48540707
13.22461752,15.30671058,19.45412668,23.87660758,18.21796657,23.18188567,23.06191304,34.08728087
17.22855158,13.22461752,15.30671058,19.45412668,23.87660758,18.21796657,23.18188567,23.06191304
16.56902219,17.22855158,13.22461752,15.30671058,19.45412668,23.87660758,18.21796657,23.18188567
14.44815588,16.56902219,17.22855158,13.22461752,15.30671058,19.45412668,23.87660758,18.21796657
25.2649925,14.44815588,16.56902219,17.22855158,13.22461752,15.30671058,19.45412668,23.87660758
22.00801953,25.2649925,14.44815588,16.56902219,17.22855158,13.22461752,15.30671058,19.45412668
23.34990724,22.00801953,25.2649925,14.44815588,16.56902219,17.22855158,13.22461752,15.30671058
20.03817643,23.34990724,22.00801953,25.2649925,14.44815588,16.56902219,17.22855158,13.22461752
32.94780793,20.03817643,23.34990724,22.00801953,25.2649925,14.44815588,16.56902219,17.22855158
22.07288071,32.94780793,20.03817643,23.34990724,22.00801953,25.2649925,14.44815588,16.56902219
22.6352854,22.07288071,32.94780793,20.03817643,23.34990724,22.00801953,25.2649925,14.44815588
15.40824742,22.6352854,22.07288071,32.94780793,20.03817643,23.34990724,22.00801953,25.2649925
19.36126565,15.40824742,22.6352854,22.07288071,32.94780793,20.03817643,23.34990724,22.00801953
27.73338124,19.36126565,15.40824742,22.6352854,22.07288071,32.94780793,20.03817643,23.34990724
27.31394072,27.73338124,19.36126565,15.40824742,22.6352854,22.07288071,32.94780793,20.03817643
19.47733105,27.31394072,27.73338124,19.36126565,15.40824742,22.6352854,22.07288071,32.94780793
23.79040667,19.47733105,27.31394072,27.73338124,19.36126565,15.40824742,22.6352854,22.07288071
31.22366469,23.79040667,19.47733105,27.31394072,27.73338124,19.36126565,15.40824742,22.6352854
22.33640199,31.22366469,23.79040667,19.47733105,27.31394072,27.73338124,19.36126565,15.40824742
22.05005562,22.33640199,31.22366469,23.79040667,19.47733105,27.31394072,27.73338124,19.36126565
12.29542302,22.05005562,22.33640199,31.22366469,23.79040667,19.47733105,27.31394072,27.73338124
17.24922481,12.29542302,22.05005562,22.33640199,31.22366469,23.79040667,19.47733105,27.31394072
12.28259902,17.24922481,12.29542302,22.05005562,22.33640199,31.22366469,23.79040667,19.47733105
19.06703398,12.28259902,17.24922481,12.29542302,22.05005562,22.33640199,31.22366469,23.79040667
14.03792075,19.06703398,12.28259902,17.24922481,12.29542302,22.05005562,22.33640199,31.22366469
15.74285714,14.03792075,19.06703398,12.28259902,17.24922481,12.29542302,22.05005562,22.33640199
14.34761905,15.74285714,14.03792075,19.06703398,12.28259902,17.24922481,12.29542302,22.05005562
9.636596836,14.34761905,15.74285714,14.03792075,19.06703398,12.28259902,17.24922481,12.29542302
9.388569237,9.636596836,14.34761905,15.74285714,14.03792075,19.06703398,12.28259902,17.24922481
11.10465925,9.388569237,9.636596836,14.34761905,15.74285714,14.03792075,19.06703398,12.28259902
15.34755382,11.10465925,9.388569237,9.636596836,14.34761905,15.74285714,14.03792075,19.06703398
13.93057154,15.34755382,11.10465925,9.388569237,9.636596836,14.34761905,15.74285714,14.03792075
21.33819018,13.93057154,15.34755382,11.10465925,9.388569237,9.636596836,14.34761905,15.74285714
12.85109658,21.33819018,13.93057154,15.34755382,11.10465925,9.388569237,9.636596836,14.34761905
